Actual,Predicted,Probability
0,0,0.404651944175501
0,1,0.5974596375687768
1,1,0.6258176332049598
0,1,0.5082967101772027
0,1,0.5524762192603186
0,0,0.3721230791530024
0,0,0.44220663526334203
1,1,0.6002540756873594
0,0,0.264143273304205
1,1,0.6647830800422969
0,0,0.38193911160864147
0,1,0.6353058164660882
1,1,0.5871100873876532
0,1,0.5648357965641491
0,0,0.4635986141010857
0,0,0.44769237249498917
0,0,0.37259956023896657
0,0,0.4021528926798862
1,0,0.3542400696961366
1,0,0.47090765045965505
1,1,0.5319782093022588
0,1,0.5744146309369533
0,0,0.2637452340358184
0,1,0.5061835546210347
0,0,0.23716772375087417
0,1,0.5492603953188219
0,1,0.5410734054969034
0,0,0.4590217004340309
1,1,0.6462360309875802
0,0,0.23887370132012098
0,0,0.37124587834036343
0,1,0.5192587382819148
0,1,0.5167282814589117
0,0,0.26994988735451936
0,0,0.47142639885522036
1,1,0.6156326952503157
1,1,0.6182000897697907
1,1,0.6213591838146889
0,1,0.5391744191942026
1,1,0.5435723175906602
0,0,0.25187253239500546
0,0,0.28673843978246816
0,1,0.6270274435338323
0,0,0.3288222479086253
0,1,0.5632598090126737
0,1,0.5333164361409501
1,1,0.6013770712491506
0,0,0.40355589833745253
0,0,0.41063281947850055
0,0,0.2477978205348853
0,0,0.4236052726618044
0,1,0.511043478364845
1,1,0.6199162954386289
0,0,0.26511441929254254
1,1,0.5300522926945377
0,0,0.3432186914888192
1,0,0.49378334771172083
1,1,0.6466447972601551
1,1,0.5531925796126592
0,1,0.5422821128796397
1,1,0.5061377214640239
0,0,0.24247143623635206
0,0,0.25175082525798637
0,0,0.25419105521584795
1,0,0.4402461246539913
1,1,0.5843530344555922
0,0,0.470837454723482
1,1,0.5655119214974451
0,1,0.5388619394751595
1,1,0.5640495019796152
1,1,0.5798061734968321
0,1,0.5688541087100943
0,0,0.34652802244036757
0,0,0.2618611918922627
1,1,0.5701306737678983
0,0,0.3652981837135842
1,1,0.5488087793559557
1,1,0.5716815183362922
1,1,0.55386638507468
1,1,0.5640535487647467
0,0,0.3289584533898823
0,0,0.2738194923990914
1,1,0.5606769982397422
1,1,0.6489713162968048
0,0,0.38150618744565895
0,0,0.3984574999684215
0,0,0.3946680088628775
0,0,0.2723685609876158
0,1,0.5386948808795886
0,0,0.38374833473459996
0,1,0.5908543155050358
0,1,0.6137872588536298
1,1,0.5550792053405341
0,0,0.40201658512874416
1,1,0.6489713162968048
0,0,0.3123613130092141
0,0,0.30943105711587526
1,1,0.5867696505056372
0,0,0.47921657591588795
0,0,0.42931546895920386
1,0,0.3920762261988711
0,1,0.5659617579218202
0,0,0.47174640326120953
0,0,0.32911748859548234
0,0,0.42098155556851
1,1,0.5606561151156484
0,1,0.6048360024369095
1,1,0.6214929743762383
0,0,0.41763838512671014
0,1,0.5749489955669648
0,1,0.5599384014113372
0,1,0.5466369970832043
0,0,0.4847492468953433
0,0,0.35274632111949406
0,0,0.2968860630049149
0,0,0.4167618223100693
1,1,0.6389099063277893
0,0,0.4242437193221795
0,0,0.36392060038110746
1,1,0.5517371814154236
0,1,0.547418624570073
0,0,0.42158064886111596
0,0,0.4275829230166037
0,0,0.22962189323652793
1,1,0.5095252581309532
0,0,0.4763065595475704
0,1,0.5138222898124089
0,1,0.5604497158544751
0,1,0.5103444350041104
0,0,0.24834248758842747
1,1,0.608611909165975
0,0,0.49420273202392184
0,1,0.5579238298260548
0,0,0.4341804273304798
0,1,0.6332857164729171
1,1,0.5775359285213938
1,1,0.5484553692293743
0,0,0.4122807909185127
0,0,0.2418859712177616
0,1,0.5291255895606061
1,1,0.6674597846771365
0,1,0.6063659617385093
1,1,0.5909870240565565
1,1,0.5476043478425994
0,1,0.5738121555610805
0,0,0.3877679908278104
0,0,0.4346745334283224
0,0,0.23952338371377896
1,1,0.5996402920953919
0,0,0.3835151025676751
0,0,0.484968342564215
0,0,0.36544133594012457
1,1,0.5952539091990545
0,0,0.48586939309629373
0,1,0.5334260719409545
1,1,0.6090719882195563
0,0,0.34170285139761186
0,0,0.4886088991622889
0,0,0.2533575491509468
0,0,0.48060837367338954
0,0,0.4007910424451946
0,0,0.43406196731548563
0,1,0.5286175358061536
0,0,0.26468142159947655
0,0,0.44263011068440744
0,1,0.5167536270821249
1,0,0.3784532793566964
0,0,0.27361939412397845
0,1,0.5299892853438938
1,1,0.5619362612114678
0,1,0.5096260193673537
1,1,0.6350499468141957
0,0,0.4332806099489202
1,1,0.5166216672219225
0,1,0.508949518557563
0,0,0.23355509326345664
1,1,0.5865956956509026
0,0,0.26798407326335827
1,1,0.6384899473002225
0,0,0.38430052301540035
0,0,0.37020330750272085
0,0,0.250251811343266
0,0,0.49884682506089395
0,0,0.46426824728723187
0,0,0.35124908387649917
0,0,0.45761237215565775
1,1,0.5886834955555189
0,0,0.4003435730412206
0,1,0.6146444885498769
1,1,0.5671262864008533
0,1,0.5396237561801188
0,0,0.4370541618054519
0,0,0.23604003940525384
1,1,0.619485665807575
0,1,0.5174928565535911
1,0,0.3284806485562149
1,1,0.5392716906421988
0,0,0.4543131544729886
0,0,0.48487902717700543
0,1,0.5067588918508201
0,0,0.3879541778327438
0,0,0.23161026256077097
0,0,0.45315988763588877
1,1,0.5116322882127023
0,1,0.6308412397928056
1,1,0.5927000732073253
0,0,0.31746307717260513
1,1,0.6228074853833738
1,1,0.6275835933820955
0,0,0.2563543655644123
0,1,0.5134212197528573
1,1,0.5357941908095595
0,1,0.514775611050215
0,1,0.5286080703888622
0,1,0.5031414666460332
0,0,0.39181823422246304
0,0,0.2414259839413477
0,1,0.6188594901238431
0,1,0.5657583116097751
1,1,0.5920555958476479
0,0,0.4128509628706809
0,0,0.40308143297015614
0,0,0.2499635825043539
0,1,0.502778513396826
0,0,0.3173907577291012
0,0,0.39702999246486304
0,1,0.5709543941163197
0,0,0.3681398865252509
1,1,0.5313709073783043
0,0,0.23160737619555533
0,0,0.48084550549707017
0,0,0.4662180017298716
0,1,0.5051213339349011
1,1,0.546287525036621
0,0,0.305147406096021
0,0,0.4687720192143011
0,0,0.46268682337727685
1,1,0.5246488659514867
0,0,0.39337999990527306
1,1,0.5825522371646689
0,0,0.24547548154220583
1,1,0.5612662748227296
0,0,0.390621787592784
0,0,0.3270664785851162
0,0,0.3040515331734093
0,0,0.3567468498595954
1,1,0.598560358935985
0,0,0.3562473090916393
0,0,0.44292930842113815
0,0,0.44806437554838785
1,1,0.5334534400189402
0,1,0.5039679844568764
1,1,0.5563085076508695
1,1,0.5971731643166717
0,0,0.2599005320560101
0,0,0.40015110610823984
0,0,0.47405379900171096
1,1,0.6118209709314282
1,1,0.6159439489450406
0,0,0.25130248241448633
0,0,0.438482939192279
0,0,0.3449006984660713
0,0,0.4461276629758431
0,0,0.231399042862222
0,0,0.3639736585555383
1,1,0.5823847460077253
1,1,0.5274117511319841
0,0,0.38923366080550703
0,1,0.5631559682706602
0,0,0.4148557250965478
0,1,0.5150787125808252
1,1,0.5575958633819756
0,0,0.30005635351845367
0,1,0.5094127505403061
0,1,0.6393212380563367
0,0,0.38506349018147934
0,0,0.35101928088168716
0,0,0.27207472928592397
0,1,0.5302129723931149
0,0,0.4819120146824787
1,0,0.48709063183607576
1,0,0.4371051444806641
0,1,0.5016097526489903
0,1,0.5056267987783459
0,0,0.49168716862488965
1,1,0.6275763230842613
0,0,0.25139852173495114
0,1,0.5249477274723033
0,0,0.37953347982340213
0,0,0.36922417926130574
0,0,0.44978329880897416
0,0,0.46775244972509766
1,1,0.5651739251964137
1,1,0.5461498054692847
0,0,0.4082231455404607
0,0,0.438318935243509
1,1,0.5775063879530264
1,1,0.5325002779667225
1,1,0.5637068823333617
0,0,0.39089109471447403
0,0,0.4819972100898363
0,1,0.5739537220125642
0,0,0.2489592557463915
0,1,0.5034919296106395
1,1,0.5401901163820468
0,1,0.5467382243365889
0,0,0.4716206331484551
1,1,0.5393352721005684
0,0,0.41591826167930235
0,1,0.542634317435597
0,1,0.5665863905762569
0,0,0.4303948626327265
1,1,0.6158268937658966
0,0,0.41694586145958823
0,1,0.5510265850096164
0,1,0.5948658802756561
0,0,0.3719118725512789
0,0,0.2648253021240388
1,1,0.59175826924341
0,0,0.4043753596072234
0,0,0.39430121102202315
0,0,0.3782618555651824
0,0,0.27339210555998195
0,0,0.4265760520778046
0,0,0.2525481971301534
0,0,0.3331958472389572
0,0,0.24017324408297053
0,0,0.37461638555328375
